incident_id,incident_title,incident_date,paused_at,incident_description,loss_usd,chain,source_link,b_safe_layer,b_safe_risk_category,technical_footprint,attacker_type,recovery_status,time_to_discovery_days,impact_score,likelihood_score,detectability_score,composite_risk_score
13,20210816_XSURGE_S,2021-08-16,,"On August 17, news broke that the DeFi protocol XSURGE on the BSC was attacked by a flash loan... The resulting reentrancy vulnerability.",5000000,BNB Chain,https://twitter.com/XSURGEDEFI/status/1427359459102404609,SC,SC-1: Reentrancy,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": null, ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [""Reentrancy Guard Absent""], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,,3,3,3,2.4
14,20210603_PancakeHunny_S,2021-06-03,2021-06-03 6:59:00,This is not a Flash Loan attack... They are Performance Fee Minting Attacks.,113000,BNB Chain,https://medium.com/pancakehunny/pancakehunny-preliminary-incident-report-6da18bc3c0e6,PRO,PRO-2: Oracle Manipulation,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": null, ""oracle_dependency"": ""Spot Price from DEX"", ""economic_exploit_vectors"": [""Liquidity Manipulation""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,0,2,3,2,2
14,20210603_PancakeHunny_S,2021-06-03,2021-06-03 6:59:00,This is not a Flash Loan attack... They are Performance Fee Minting Attacks.,113000,BNB Chain,https://watchpug.medium.com/pancakehunny-performance-fee-minting-attack-analysis-e347d12bfdde,PRO,PRO-2: Oracle Manipulation,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": null, ""oracle_dependency"": ""Spot Price from DEX"", ""economic_exploit_vectors"": [""Liquidity Manipulation""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,0,2,3,2,2
15,20210730_Levyathan_CSR,2021-07-30,,...The Levyathan developers left the private keys to a wallet with minting capability available on Github... the emergencyWithdraw() logic contained a bug...,1500000,BNB Chain,https://levyathan-index.medium.com/post-mortem-levyathan-c3ff7f9a6f65,AUX,AUX-1: Private Key Compromise,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Private Key Compromise""}",Blackhat,Funds Lost,,3,5,5,3
15,20210730_Levyathan_CSR,2021-07-30,,...The Levyathan developers left the private keys to a wallet with minting capability available on Github... the emergencyWithdraw() logic contained a bug...,1500000,BNB Chain,https://levyathan-index.medium.com/post-mortem-levyathan-c3ff7f9a6f65,SC,SC-3: Logic Error,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,,3,5,5,3
15,20210730_Levyathan_CSR,2021-07-30,,...The Levyathan developers left the private keys to a wallet with minting capability available on Github... the emergencyWithdraw() logic contained a bug...,1500000,BNB Chain,https://rekt.news/levyathan-rekt/,AUX,AUX-1: Private Key Compromise,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Private Key Compromise""}",Blackhat,Funds Lost,,3,5,5,3
15,20210730_Levyathan_CSR,2021-07-30,,...The Levyathan developers left the private keys to a wallet with minting capability available on Github... the emergencyWithdraw() logic contained a bug...,1500000,BNB Chain,https://rekt.news/levyathan-rekt/,SC,SC-3: Logic Error,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,,3,5,5,3
16,20210623_StableMagnet_RS,2021-06-23,,The StableMagnet Automated Market Maker (AMM) has perpetrated a rugpull... Its SwapUtils library code is NOT verified and *DIFFERENT* from main Swap contract.,27000000,BNB Chain,https://twitter.com/peckshield/status/1407845381312892931,AUX,AUX-3: Rug Pull,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""Centralized Custody"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [""Malicious Code Injected""], ""vulnerability_source"": ""Smart Contract Bug""}",Insider,Funds Lost,,4,5,1,3.9
16,20210623_StableMagnet_RS,2021-06-23,,The StableMagnet Automated Market Maker (AMM) has perpetrated a rugpull... Its SwapUtils library code is NOT verified and *DIFFERENT* from main Swap contract.,27000000,BNB Chain,https://www.bsc.news/post/stablemagnet-and-others-rugpull-22m-in-stablecoin-through-unverified-swap-code,AUX,AUX-3: Rug Pull,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""Centralized Custody"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [""Malicious Code Injected""], ""vulnerability_source"": ""Smart Contract Bug""}",Insider,Funds Lost,,4,5,1,3.9
16,20210623_StableMagnet_RS,2021-06-23,,The StableMagnet Automated Market Maker (AMM) has perpetrated a rugpull... Its SwapUtils library code is NOT verified and *DIFFERENT* from main Swap contract.,27000000,BNB Chain,https://www.rekt.news/stablemagnet-rekt/,AUX,AUX-3: Rug Pull,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""Centralized Custody"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [""Malicious Code Injected""], ""vulnerability_source"": ""Smart Contract Bug""}",Insider,Funds Lost,,4,5,1,3.9
37,20200629_Balancer_S,2020-06-29,,"Less than 24 hours later, a second attack claimed about $2,300 worth of Compound tokens (COMP).",2300,Ethereum,https://twitter.com/frenzy_hao/status/1277597671847411712,PRO,PRO-1: Price Manipulation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Trail of Bits"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,,1,3,2,1.5
38,20211212_BentFinance_SR,2021-12-12,2021-12-21 12:55:00,Bent-Finance-Deployer deploys contract containing backdoor line in the last line of upgradeVersion() method,1675000,Ethereum,https://bentfi.medium.com/bent-update-12ae69a41dc6,SC,SC-6: Backdoor,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [""Malicious Code Injected""], ""vulnerability_source"": ""Smart Contract Bug""}",Insider,Partial Recovery,9,3,4,5,2.6
38,20211212_BentFinance_SR,2021-12-12,2021-12-21 12:55:00,Bent-Finance-Deployer deploys contract containing backdoor line in the last line of upgradeVersion() method,1675000,Ethereum,https://blog.hexens.io/whats-up-with-bent-finance-hack-bc6aa3d3ada,SC,SC-6: Backdoor,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [""Malicious Code Injected""], ""vulnerability_source"": ""Smart Contract Bug""}",Insider,Partial Recovery,9,3,4,5,2.6
38,20211212_BentFinance_SR,2021-12-12,2021-12-21 12:55:00,Bent-Finance-Deployer deploys contract containing backdoor line in the last line of upgradeVersion() method,1675000,Ethereum,https://cointelegraph.com/news/bent-finance-confirms-pool-exploit-advises-investors-to-withdraw-funds,SC,SC-6: Backdoor,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [""Malicious Code Injected""], ""vulnerability_source"": ""Smart Contract Bug""}",Insider,Partial Recovery,9,3,4,5,2.6
38,20211212_BentFinance_SR,2021-12-12,2021-12-21 12:55:00,Bent-Finance-Deployer deploys contract containing backdoor line in the last line of upgradeVersion() method,1675000,Ethereum,https://halborn.com/explained-the-bent-finance-hack-december-2021/,SC,SC-6: Backdoor,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [""Malicious Code Injected""], ""vulnerability_source"": ""Smart Contract Bug""}",Insider,Partial Recovery,9,3,4,5,2.6
38,20211212_BentFinance_SR,2021-12-12,2021-12-21 12:55:00,Bent-Finance-Deployer deploys contract containing backdoor line in the last line of upgradeVersion() method,1675000,Ethereum,https://rekt.news/bent-finance,SC,SC-6: Backdoor,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [""Malicious Code Injected""], ""vulnerability_source"": ""Smart Contract Bug""}",Insider,Partial Recovery,9,3,4,5,2.6
38,20211212_BentFinance_SR,2021-12-12,2021-12-21 12:55:00,Bent-Finance-Deployer deploys contract containing backdoor line in the last line of upgradeVersion() method,1675000,Ethereum,https://twitter.com/peckshield/status/1473175071560994816,SC,SC-6: Backdoor,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [""Malicious Code Injected""], ""vulnerability_source"": ""Smart Contract Bug""}",Insider,Partial Recovery,9,3,4,5,2.6
39,20201128_SushiSwap_S,2020-11-28,,The attacker uses SLP and WETH to create a new token pool... and uses a small amount of SLP to transfer all SLPs in the Sushi Maker contract to the token pool created by himself.,15000,Ethereum,https://cointelegraph.com/news/as-token-price-rises-and-reputation-mends-sushiswap-foils-midnight-exploit,PRO,PRO-3: Unsafe Dependency,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by PeckShield"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,,1,2,3,1
39,20201128_SushiSwap_S,2020-11-28,,The attacker uses SLP and WETH to create a new token pool... and uses a small amount of SLP to transfer all SLPs in the Sushi Maker contract to the token pool created by himself.,15000,Ethereum,https://slowmist.medium.com/slowmist-a-brief-analysis-of-the-story-of-the-sushi-swap-attack-c7bc6709adea,PRO,PRO-3: Unsafe Dependency,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by PeckShield"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,,1,2,3,1
40,20220425_Medamon_S,2022-04-25,,"The Medamon project was exploited by a flash loan attack, resulting in a loss of $3,159.",3159,BNB Chain,https://coinyuppie.com/four-combinations-of-hackers-analysis-of-attacks-on-wiener-doge-last-kilometer-medamon-and-pidao-projects/,PRO,PRO-4: Asset Standard Incompatibility,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": null, ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,,1,3,2,1.5
40,20220425_Medamon_S,2022-04-25,,"The Medamon project was exploited by a flash loan attack, resulting in a loss of $3,159.",3159,BNB Chain,https://coinyuppie.com/four-combinations-of-hackers-analysis-of-attacks-on-wiener-doge-last-kilometer-medamon-and-pidao-projects/,SC,SC-3: Logic Error,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": null, ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,,1,3,2,1.5
41,20210125_SushiSwap_S,2021-01-25,,The problem was that the transaction fee of the DIGG-WBTC trading pair was taken away by the attacker through special means...,103842,Ethereum,https://slowmist.medium.com/slow-mist-sushiswap-was-attacked-for-the-second-time-a47f2d110a84,PRO,PRO-1: Price Manipulation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by PeckShield"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,,2,2,3,1.5
41,20210125_SushiSwap_S,2021-01-25,,The problem was that the transaction fee of the DIGG-WBTC trading pair was taken away by the attacker through special means...,103842,Ethereum,https://www.rekt.news/badgers-digg-sushi/,PRO,PRO-1: Price Manipulation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by PeckShield"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,,2,2,3,1.5
42,20210724_THORChain_S,2021-07-24,,Hackers airdrop UniH tokens to Ethereum addresses as bait to steal RUNE tokens in users' wallets... RUNE token uses a non-standard token contract called 'tx.origin'.,76000,Ethereum,https://www.theblock.co/post/112339/creative-attacker-steals-76000-in-rune-by-giving-out-free-tokens,AUX,AUX-2: Frontend Exploit,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Halborn"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Social Engineering""}",Blackhat,Funds Lost,,1,3,5,1.2
43,20220128_FlurryFinance_S,2022-01-28,2022-02-23 1:23:00,"Around $295,000 has been drained from the vaults of decentralized finance (DeFi) platform Flurry Finance following a hack on its smart contracts.",290000,BNB Chain,https://twitter.com/CertiKCommunity/status/1496263106485444608,PRO,PRO-3: Unsafe Dependency,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Audited by CertiK"", ""key_management"": null, ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,26,2,3,2,2
44,20220327_RevestFinance_SR,2022-03-27,2022-03-28 3:13:00,...the Revest Protocol suffered an exploit in which roughly $2M worth of tokens... were stolen from our Ethereum-based token vault.,2005000,Ethereum,https://rekt.news/leaderboard/,PRO,PRO-4: Asset Standard Incompatibility,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Stake"", ""audit_status"": ""Not Audited"", ""key_management"": null, ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [""Reentrancy Guard Absent""], ""vulnerability_source"": ""Smart Contract Bug""}",Whitehat,Funds Recovered,1,3,2,3,2
